leaid,leaname,fips,stateabb,ses,meangs,mnenrol,top100
2102580,Harrison County,21,KY,-0.412903893,-0.000361354,231.3333282,0
2505280,Gloucester,25,MA,0.64356853,0.749388242,231.2395782,0
2632820,St. Johns Public Schools,26,MI,0.476416569,0.146593301,231.1666718,0
3500210,Bernalillo Public Schools,35,NM,-0.22297639,-1.657806827,231.097229,0
904560,Tolland School District,9,CT,1.768623502,1.785901386,231.0238037,0
635600,Santa Cruz City High,6,CA,0.715447961,-0.089253034,231,0
2802460,Laurel School District,28,MS,-1.7107682,-1.782117792,231,0
1200120,Bradford,12,FL,-0.772468513,-0.783885611,230.9873352,0
2801290,Covington CO Schools,28,MS,-1.122421618,-1.915231385,230.9761963,0
4826490,Lake Worth ISD,48,TX,-0.913311657,-0.857936076,230.8488312,0
620370,Laguna Beach Unified,6,CA,1.76999571,1.586944209,230.8088226,0
3904400,Franklin City,39,OH,-0.170402637,0.174026842,230.5263214,0
506270,Forrest City School District,5,AR,-1.693443396,-2.472006868,230.5256348,0
2612480,East Grand Rapids Public Schools,26,MI,2.141538527,2.224805524,230.46875,0
3702160,Hertford County Schools,37,NC,-1.617083824,-1.382109122,230.375,0
4827420,Liberty Hill ISD,48,TX,1.283137271,0.884612152,230.2674408,0
101560,Fort Payne City,1,AL,-0.675145494,-0.937957981,230.1770782,0
1305490,Washington County,13,GA,-1.248474972,-1.071487255,230.125,0
2804230,Tate CO School Dist,28,MS,-0.635526037,-1.170331066,230.0329742,0
3407290,Hillside Township,34,NJ,-0.3655979,-0.187545975,230.0124969,0
500017,Paragould School District,5,AR,-0.67268579,-0.712389447,229.9010925,0
1703900,Aptakisic-Tripp CCSD 102,17,IL,1.745374692,2.633342453,229.8297882,0
2621690,Linden Community Schools,26,MI,0.655338559,0.154660948,229.8125,0
2509030,Norwell,25,MA,1.835878269,2.424012965,229.6128998,0
3609690,East Irondequoit Central School District,36,NY,-0.054549284,-0.331039999,229.3787842,0
4608520,Brookings School District 05-1,46,SD,0.941102228,1.018541326,229.3214264,0
3904507,Whitehall City,39,OH,-1.416850723,-1.286559699,229.2947388,0
3500240,Bloomfield Schools,35,NM,-0.46961204,-1.241121483,229.2916718,0
3626370,North Shore Central School District,36,NY,1.933583128,2.270815282,229.2419281,0
600006,Ross Valley Elementary,6,CA,1.763485098,1.711005228,229.222229,0
2201770,Union Parish,22,LA,-0.807664668,-1.586170705,229.1666718,0
3904945,Madison Local,39,OH,-0.598637192,0.010055274,229.1368408,0
3910015,Painesville City Local,39,OH,-1.365872662,-1.433875969,229.1263123,0
1811100,M S D Steuben County,18,IN,0.189636761,0.449957167,229.0736847,0
2509150,Old Rochester,25,MA,1.464099836,1.913383364,228.9655151,0
4219680,Pottstown SD,42,PA,-0.734309254,-0.685671836,228.8854218,0
1920940,North Scott Comm School District,19,IA,1.042485173,1.249401314,228.875,0
5308460,Steilacoom Hist. School District,53,WA,0.914601967,0.888886342,228.8666687,0
3904695,Hamilton Local,39,OH,-0.646320062,0.239701617,228.8526306,0
1303030,Jefferson City,13,GA,0.123475344,1.530157608,228.3894806,0
4226850,York Suburban SD,42,PA,1.031632433,2.127781169,228.3541718,0
5500540,Ashwaubenon School District,55,WI,0.46570724,0.896957541,228.21875,0
4212600,Juniata County SD,42,PA,0.285192588,0.129875536,228.15625,0
3704920,Whiteville City Schools,37,NC,-1.279430612,0.178461643,228.1354218,0
620070,Konocti Unified,6,CA,-1.828685742,-2.485791454,228.1323547,0
3409450,Manchester Township,34,NJ,0.143856609,0.520190125,228.1038971,0
3904498,Wapakoneta City,39,OH,0.366168233,0.761814069,228.0106354,0
3905016,Howland Local,39,OH,0.411509553,1.176515656,227.8210602,0
5501890,Burlington Area School District,55,WI,0.552498701,0.655930871,227.7604218,0
4704290,Union County School District,47,TN,-0.90662548,-1.63415962,227.7228851,0
2912030,Festus R-Vi,29,MO,0.114216138,1.425810416,227.5978241,0
608520,Chowchilla Elementary,6,CA,-0.788903295,-1.806433598,227.5810852,0
3615810,Jericho Union Free School District,36,NY,2.441656838,3.074033711,227.5762787,0
1300240,Banks County,13,GA,-0.151382648,0.159266664,227.5520782,0
2314700,Msad 60,23,ME,0.649225049,0.674714167,227.3370819,0
4224510,Upper Moreland Township SD,42,PA,0.889386889,1.048740774,227.0520782,0
3403780,Delran Township,34,NJ,1.186944638,0.797253998,227,0
4023970,Piedmont,40,OK,1.645654408,0.718549642,226.8829803,0
2100390,Bell Co,21,KY,-1.44020335,-0.060958195,226.78125,0
1303630,Meriwether County,13,GA,-1.202719701,-1.770999418,226.75,0
3406570,Hammonton Town,34,NJ,0.188771924,0.532948697,226.5625,0
4107080,Klamath Falls City Schools,41,OR,-1.425956062,-0.98453437,226.5119019,0
3904615,Talawanda City,39,OH,0.716646611,1.054657052,226.4193573,0
600015,Lucerne Valley Unified,6,CA,-1.714336282,-1.394353982,226.3770447,0
3417100,Washington Township,34,NJ,1.797379933,1.950695941,226.3157959,0
4224150,Uniontown Area SD,42,PA,-1.071401528,-0.236555308,226.2934723,0
4103720,Crook County SD,41,OR,-0.593681362,-0.6846571,226.2619019,0
500019,Batesville School District,5,AR,-0.219032759,0.083976703,226.1648407,0
804050,"School District No. Re-3, Fort Morgan",8,CO,-0.111326722,-0.219969014,226.116272,0
3700660,Caswell County Schools,37,NC,-1.01119682,-0.544763267,226.0416718,0
2506990,Longmeadow,25,MA,1.917216731,2.461044347,225.9791718,0
4207650,Donegal SD,42,PA,0.547038408,0.409638677,225.84375,0
2100070,Allen Co,21,KY,-0.528921829,0.310306983,225.8125,0
3612180,Glen Cove City School District,36,NY,0.703024193,-0.100277539,225.7586212,0
1303000,Jeff Davis County,13,GA,-0.557089264,-0.344210421,225.6875,0
4842280,Taylor ISD,48,TX,-0.447263293,-0.506774162,225.6395416,0
2606570,Brandon School District,26,MI,0.479602216,-0.201880875,225.59375,0
2511740,Triton,25,MA,1.100252497,1.741303218,225.5833282,0
3413290,Point Pleasant Borough,34,NJ,1.181136889,1.662278702,225.4342041,0
4701980,Humphreys County School Dist,47,TN,-0.34241081,-0.38802818,225.3132477,0
4816500,Decatur ISD,48,TX,0.456788522,-0.036209146,225.220932,0
609870,Coronado Unified,6,CA,1.651887484,1.41724785,225.217392,0
1705910,Bensenville SD 2,17,IL,0.314125999,-0.087806201,225.2127686,0
4502640,Laurens 56,45,SC,-1.26766544,-0.805199801,225.1770782,0
5514040,South Milwaukee School District,55,WI,0.018038833,-0.082825219,225.125,0
2105400,Simpson County,21,KY,-0.138279082,0.083485411,225.03125,0
4102840,Central SD 13J,41,OR,-0.058437587,-1.052540809,225.0120544,0
5509090,Menomonie Area School District,55,WI,0.250710739,0.090390467,224.96875,0
5305370,East Valley School District (Yakima),53,WA,0.408145341,-0.81249429,224.9666595,0
1736300,Esd 159,17,IL,0.028157436,-0.565437286,224.9574432,0
603480,Auburn Union Elementary,6,CA,0.472957023,-0.632708428,224.9305573,0
2633810,Thornapple Kellogg School District,26,MI,0.803451652,0.660372799,224.9270782,0
2310500,Sanford School Department,23,ME,-0.572287368,0.12552675,224.922226,0
2314779,,23,ME,0.542591474,0.240428802,224.8863678,0
2623070,Mason Public Schools (Ingham),26,MI,0.801390168,0.339463313,224.8854218,0
2614730,Fowlerville Community Schools,26,MI,0.418730689,-0.114131869,224.71875,0
631980,Red Bluff Union Elementary,6,CA,-1.11932228,-1.227049567,224.5,0
4222170,South Eastern SD,42,PA,0.680299958,1.102886989,224.4895782,0
4029380,Tahlequah,40,OK,-0.808939123,-0.243087641,224.4085999,0
1719530,Homewood SD 153,17,IL,0.761082318,0.377758244,224.1702118,0
3904831,Canfield Local,39,OH,1.314252735,1.919345906,224.0947418,0
103210,Tallapoosa County,1,AL,-0.426039723,-1.556077297,224.0520782,0
2506390,Hudson,25,MA,1.169500956,1.064038499,223.9375,0
3622680,Pelham Union Free School District,36,NY,2.030233533,2.208766793,223.8787842,0
4401170,Westerly,44,RI,0.413992998,0.772815152,223.8522797,0
2634680,Van Dyke Public Schools,26,MI,-2.286735304,-1.879980242,223.7291718,0
1721180,Kinnikinnick CCSD 131,17,IL,1.246536493,1.23738278,223.6914825,0
3600004,Rotterdam-Mohonasen Central School District,36,NY,0.566652992,0.00642995,223.6875,0
5302460,Ellensburg School District,53,WA,0.223571537,0.251462688,223.5500031,0
2104110,Mercer County,21,KY,-0.229404307,-0.274849956,223.4130402,0
3904363,Bowling Green City,39,OH,0.162901912,0.996052237,223.2947388,0
3904456,Norwalk City,39,OH,-0.421194701,0.492230366,223.1882324,0
5101510,Fredericksburg City Pblc Schs,51,VA,-0.11679614,-0.19243616,223.078125,0
4837440,Robstown ISD,48,TX,-1.895419895,-1.531500956,223.0232544,0
3621480,Nyack Union Free School District,36,NY,1.323175212,0.743463673,222.8852386,0
4701230,Fentress County School Distrct,47,TN,-1.093823702,-0.864772572,222.8674774,0
4631350,Harrisburg School District 41-2,46,SD,1.563595875,0.83353048,222.7142792,0
4700990,Dekalb County School District,47,TN,-0.699238808,-0.471599239,222.6385498,0
1920610,Newton Comm School District,19,IA,-0.135354345,0.117999522,222.53125,0
900270,Bethel School District,9,CT,1.359606531,1.598252014,222.4761963,0
1807560,New Prairie United School Corp,18,IN,0.219208486,0.853123558,222.46875,0
2607590,Cadillac Area Public Schools,26,MI,-0.489145041,-0.057240216,222.4479218,0
3904917,Aurora City,39,OH,1.437542179,2.229770942,222.3263092,0
3625800,Saugerties Central School District,36,NY,0.465314757,-0.480731574,222.3174591,0
3403930,Dover Town,34,NJ,0.141080611,0.90961818,222.2749939,0
2512060,Wareham,25,MA,0.08945501,0.161252395,222.2708282,0
3612270,Gloversville City School District,36,NY,-1.284307859,-1.148049388,222.2272797,0
2800840,Brookhaven School Dist,28,MS,-1.144531603,-1.216601896,222.1770782,0
4205460,Crestwood SD,42,PA,1.141034774,1.473693519,222.1770782,0
2615390,Fruitport Community Schools,26,MI,0.262302995,-0.47412621,222.1145782,0
4503540,Spartanburg 03,45,SC,-0.81421443,-0.33248169,222.09375,0
4703720,Scott County School District,47,TN,-1.403137571,-0.903249705,222.0481873,0
900840,Colchester School District,9,CT,1.382016911,1.398180902,221.9880981,0
3502100,Portales Municipal Schools,35,NM,-0.871228655,-0.827028313,221.9861145,0
3609090,Jamesville-Dewitt Central School District,36,NY,1.45394925,1.73594439,221.969696,0
5513050,River Falls School District,55,WI,1.079085678,1.269320446,221.9375,0
4220400,Ringgold SD,42,PA,0.040639687,-0.081923764,221.78125,0
2503840,Concord,25,MA,2.218089293,3.375376512,221.7234039,0
3612330,Goshen Central School District,36,NY,1.10163195,0.653776406,221.515152,0
4106740,Jefferson County SD 509J,41,OR,-1.307300131,-1.906316149,221.2048187,0
405190,Mohave Valley Elementary District,4,AZ,-0.4415724,-0.661998458,221.1505432,0
4701080,Dyersburg City School District,47,TN,-1.066913775,-0.403178978,221.0481873,0
4833010,North Lamar ISD,48,TX,0.507246965,0.258370101,220.9651184,0
503320,Blytheville School District,5,AR,-1.648392928,-2.195178262,220.8817139,0
2619800,Jefferson Schools (Monroe),26,MI,0.298093475,-0.168353332,220.7916718,0
4100048,North Wasco County SD 21,41,OR,-0.179344396,-0.955773186,220.7848053,0
513930,Watson Chapel School District,5,AR,-1.031854417,-1.872616364,220.7742004,0
2804020,Smith CO School Dist,28,MS,-0.494284378,-0.871003269,220.7553253,0
2507530,Medfield,25,MA,2.276382647,2.757642234,220.75,0
2703870,Becker Public School District,27,MN,1.177508779,1.291958654,220.5625,0
1742840,Winnetka SD 36,17,IL,2.864098959,2.592133396,220.4583282,0
2608580,Center Line Public Schools,26,MI,-1.096747039,-1.183864874,220.4315796,0
2105160,Russell County,21,KY,-0.843823189,0.307213963,220.3229218,0
2505790,Hanover,25,MA,1.569270787,1.972198371,220.2708282,0
5507620,Lake Geneva J1 School District,55,WI,0.390341603,0.342506535,220.25,0
2620820,Lakeshore School District (Berrien),26,MI,1.066783162,1.095337853,219.90625,0
1718990,Highland CUSD 5,17,IL,0.944805347,0.781735011,219.851059,0
1724060,Mahomet-Seymour CUSD 3,17,IL,1.064751221,1.328889445,219.8404236,0
3631710,Hewlett-Woodmere Union Free School District,36,NY,1.803756272,1.508946179,219.8333282,0
638700,Taft City,6,CA,-0.894338063,-1.806863432,219.6849365,0
2006660,Great Bend,20,KS,0.076662824,0.078165961,219.6785736,0
627200,Newman-Crows Landing Unified,6,CA,-0.454828347,-1.678526164,219.4657593,0
2102400,Greenup County,21,KY,-0.757156633,-0.410240149,219.3958282,0
5509810,Monona Grove School District,55,WI,1.213938335,1.523654919,219.3645782,0
3904448,New Philadelphia City,39,OH,-0.211234195,0.591787485,219.3369598,0
4224970,Wayne Highlands SD,42,PA,0.128874883,1.39615553,219.3229218,0
4503150,Orangeburg 03,45,SC,-1.74911884,-2.267509029,219.3020782,0
3703360,Newton Conover City Schools,37,NC,-0.618044895,-0.030516701,219.3020782,0
2506240,Holliston,25,MA,1.867216039,2.535776254,219.0947418,0
4214550,Manheim Central SD,42,PA,0.910364604,0.89633816,219.0222168,0
3617910,Lynbrook Union Free School District,36,NY,1.497085268,1.585682934,219.0175476,0
4202440,Ambridge Area SD,42,PA,0.128450494,0.461563954,218.9791718,0
4820500,Gatesville ISD,48,TX,-0.034584555,-0.497247653,218.9069824,0
3602920,Amherst Central School District,36,NY,1.231777777,1.245649811,218.8709717,0
3175900,Ralston Public Schools,31,NE,0.406420371,-0.198676798,218.8461609,0
407700,Show Low Unified District,4,AZ,-0.720563476,-0.600921735,218.8202209,0
5602760,Uinta County School District #1,56,WY,0.159719537,0.669954212,218.6111145,0
4501770,Clarendon 02,45,SC,-1.810687377,-1.114551143,218.4479218,0
5102610,New Kent CO Pblc Schs,51,VA,0.940668323,0.369061176,218.40625,0
100930,Covington County,1,AL,-0.511362401,-0.459193907,218.3720856,0
4502100,Fairfield 01,45,SC,-1.02565304,-1.687896984,218.28125,0
2507050,Ludlow,25,MA,0.676329206,0.77620561,218.1190491,0
2504050,Dedham,25,MA,1.337913419,1.703157222,218.0520782,0
2105070,Rockcastle County,21,KY,-1.233241471,0.333028151,218.0104218,0
1740500,CCSD 89,17,IL,1.416353698,1.444334401,217.872345,0
3417820,Westwood Regional School,34,NJ,1.632376797,1.659987621,217.8500061,0
1303360,Long County,13,GA,-0.728735418,-0.681136329,217.84375,0
5307830,Sequim School District,53,WA,0.461741863,0.534062506,217.8333282,0
2801650,Greenwood Public School District,28,MS,-2.355393429,-1.597931894,217.6000061,0
4203870,Blue Mountain SD,42,PA,0.911530343,0.765159097,217.5625,0
2101320,Corbin Independent,21,KY,-0.722147759,1.077793615,217.5,0
405400,Murphy Elementary District,4,AZ,-2.672377647,-1.862890506,217.4583282,0
600061,Riverbank Unified,6,CA,-0.673145014,-1.991849297,217.4459534,0
2617250,Gull Lake Community Schools,26,MI,1.10183269,0.687638569,217.3854218,0
3406900,Harrison Township,34,NJ,1.635596392,1.591783541,217.365387,0
4219710,Pottsville Area SD,42,PA,-0.354001267,0.072538711,217.3333282,0
4223010,Susquehanna Township SD,42,PA,0.854668198,-0.101622792,217.3125,0
3623520,Port Jervis City School District,36,NY,-0.392003607,-0.811282623,217.3030243,0
102520,Muscle Shoals City,1,AL,0.460196299,0.950416027,217.2659607,0
2105490,Spencer County,21,KY,0.625626357,0.327789793,217.0833282,0
4221540,Shikellamy SD,42,PA,-0.185084702,0.140051022,216.9583282,0
3611160,Floral Park-Bellerose Union Free School District,36,NY,1.656521763,1.447630223,216.9523773,0
902730,New Fairfield School District,9,CT,1.510249755,1.375433017,216.9411774,0
4700600,Chester County School District,47,TN,-0.64673197,-0.057738783,216.9036102,0
2804350,Union CO School Dist,28,MS,-0.435412687,-0.191033083,216.7604218,0
5306900,Prosser School District,53,WA,-0.217562273,-0.013485504,216.7333374,0
2611610,Dearborn Heights School District #7,26,MI,-0.429917754,-0.898216064,216.6979218,0
5500810,Baraboo School District,55,WI,0.129888471,0.296586976,216.6770782,0
4900900,San Juan District,49,UT,-0.692547694,-1.224482773,216.6136322,0
101660,Geneva County,1,AL,-0.785533923,-1.198296384,216.5531921,0
4225590,West Jefferson Hills SD,42,PA,1.195362302,1.653994694,216.2395782,0
5502460,Cedarburg School District,55,WI,1.605788162,2.1306334,216.2234039,0
4500870,Anderson 04,45,SC,0.265644956,0.179964514,216.15625,0
3606060,Byram Hills Central School District,36,NY,2.61121635,2.739512488,215.8769226,0
2511760,Tyngsborough,25,MA,1.42206127,1.558691241,215.875,0
4210950,Greater Johnstown SD,42,PA,-1.92797864,-1.430410189,215.6904755,0
3403870,Denville Township,34,NJ,1.769444076,2.158236456,215.6842041,0
2801220,Copiah CO School Dist,28,MS,-0.852841088,-1.528372903,215.5,0
102730,Pickens County,1,AL,-1.419398607,-1.367680572,215.375,0
3904614,Ross Local,39,OH,0.877468886,1.494804455,215.3368378,0
904860,Waterford School District,9,CT,1.191584295,1.252033796,215.25,0
2725080,Orono Public School District,27,MN,1.69327183,2.151745693,215.148941,0
3904869,Trotwood-Madison City,39,OH,-1.608070695,-1.926716737,215.1368408,0
602100,Alpine Union Elementary,6,CA,1.004011417,-0.150360312,215.1216278,0
5513950,Slinger School District,55,WI,1.165050353,1.671691219,215.03125,0
4210920,Greensburg Salem SD,42,PA,-0.141217514,1.268426273,215.0104218,0
5514910,Tomah Area School District,55,WI,0.259941319,-0.158931573,214.9583282,0
4003180,Ardmore,40,OK,-0.719270401,-1.113808825,214.8085175,0
2612990,Edwardsburg Public Schools,26,MI,0.380795887,0.924993406,214.7916718,0
